step,time_s,x_m,y_m,distance_to_goal_m,clearance_to_inflated_occupancy_m,h,gradient_x,gradient_y,u_nom_x,u_nom_y,u_safe_x,u_safe_y,u_nom_norm,u_safe_norm,intervention_norm,cbf_residual,explicit_cbf_residual,solver_status,solve_time_s,was_filtered,integration_dt_s,integration_backtracks,collision
10,0.2,0.5180626586862056,3.7246491102301076,6.018675022390505,0.4328867391450003,0.09411322283330777,-0.05002274284653617,0.025748094034818345,0.6754891829059538,-0.4286191360369329,0.26453870635722077,-0.21709152056226716,0.7999999999999999,0.34221258811035743,0.46219500893457177,3.469446951953614e-18,3.469446951953614e-18,optimal,3.973000275436789e-06,True,0.02,0,False
11,0.22,0.52335343281335,3.7203072798188623,6.011881514516263,0.4273194985798725,0.09363465833898327,-0.055478782286775524,0.027260047091764873,0.6755484525007489,-0.4285257148921678,0.23367452037671005,-0.21140659832504188,0.8,0.31511352127233616,0.4923345231340667,3.469446951953614e-18,3.469446951953614e-18,optimal,4.312001692596823e-06,True,0.02,0,False
12,0.24,0.5280269232208842,3.7160791478523616,6.005670318692409,0.42236501791546066,0.09319268902994243,-0.06039811778224437,0.028632132350615035,0.6756245757936865,-0.4284056869179041,0.21011903862840225,-0.20772966853411917,0.8,0.29546848492422845,0.5151633820655933,3.469446951953614e-18,3.469446951953614e-18,optimal,4.445995728019625e-06,True,0.02,0,False
13,0.26,0.5322293039934523,3.711924554481679,5.999896596691065,0.4178767839849435,0.09277782330796776,-0.06491183586282498,0.02989853843854543,0.6757144046517625,-0.42826398791646525,0.1913571396693225,-0.20516793597811886,0.8,0.28055558603589786,0.5332671080535034,0.0,0.0,optimal,4.085995897185057e-06,True,0.02,0,False
14,0.28,0.5360564467868387,3.7078211957621168,5.994467543836552,0.4137590363245982,0.0923839876492888,-0.06910504947323648,0.0310812712870829,0.6758156271503852,-0.4281042374227702,0.17594457607792985,-0.20327800742405788,0.8,0.2688465029594727,0.5481039147786807,3.469446951953614e-18,3.469446951953614e-18,optimal,4.025998350698501e-06,True,0.02,0,False
15,0.3,0.5395753383083973,3.7037556356136356,5.98931948800385,0.4099450567986271,0.09200703301197508,-0.07303671962770546,0.03219549723656167,0.6759264950653906,-0.4279291685181282,0.16298363472717792,-0.20181755607560498,0.8,0.25941085391558333,0.5605683180962914,-6.938893903907228e-18,-6.938893903907228e-18,optimal,3.9520018617622554e-06,True,0.02,0,False
16,0.32,0.5428350110029408,3.6997192844921236,5.984406505701999,0.4063861287424326,0.09164398610362857,-0.07674967804620583,0.03325220431883043,0.6760456508666041,-0.4277409004810621,0.15188243762307885,-0.20064441347436482,0.8,0.2516474826355318,0.5712441584196378,3.469446951953614e-18,3.469446951953614e-18,optimal,4.307999915909022e-06,True,0.02,0,False
17,0.34,0.5458726597554024,3.6957063962226364,5.979694184677523,0.4030453762200843,0.09129263677022881,-0.08027619321984628,0.03425966323688456,0.6761720160466245,-0.42754111464915673,0.14223250725145242,-0.19967047172898678,0.8,0.24514971629498283,0.5805311610562186,1.3877787807814457e-17,1.3877787807814457e-17,optimal,3.94100061384961e-06,True,0.02,0,False
18,0.36,0.5487173099004314,3.6917129867880565,5.975155948201777,0.3998940783965551,0.09095129390668458,-0.08364128670176736,0.03522428997897617,0.6763047169163512,-0.4273311711971103,0.1337414545112281,-0.19883868332994828,0.7999999999999999,0.23963221537006735,0.5887136067082327,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.1330058593302965e-06,True,0.02,0,False
19,0.38,0.551392138990656,3.6877362131214575,5.970770762530686,0.3969093413816595,0.09061863285450934,-0.08686482041627744,0.03615118486291427,0.6764430338128757,-0.4271121890159922,0.12619363802971206,-0.19811076436173167,0.8,0.23488871670466327,0.5960000419911208,3.469446951953614e-18,3.469446951953614e-18,optimal,3.994995495304465e-06,True,0.02,0,False
20,0.4,0.5539160117512503,3.6837739978342228,5.966521640432197,0.394072561806564,0.09029359566624698,-0.0899628696712913,0.03704448507719322,0.6765863653695859,-0.4268851018669698,0.11942600476943777,-0.19746024315281663,0.8,0.230766371556081,0.602547453085727,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.016001184936613e-06,True,0.02,0,False
21,0.42,0.556304531846639,3.6798247929711665,5.962394627116263,0.3913683757283087,0.08997532350013886,-0.09294865967307642,0.03790760403730132,0.6767342027601103,-0.42665069883294227,0.11331263351243992,-0.1968683455613953,0.8,0.22714950670781892,0.6084766179308104,-1.734723475976807e-17,-1.734723475976807e-17,optimal,4.326000635046512e-06,True,0.02,0,False
22,0.44,0.5585707845168878,3.675887426059939,5.958378091203368,0.3887668574580035,0.08966222683017015,-0.09582954779447514,0.03873756268313574,0.6768861107254688,-0.42640965409679527,0.10775776986195462,-0.1963486208731732,0.8,0.22397436881129743,0.613868998550975,-3.469446951953614e-18,-3.469446951953614e-18,optimal,3.963999915868044e-06,True,0.02,0,False
23,0.46,0.5607259399141269,3.6719604536424755,5.95446187091043,0.3859133252878145,0.08933505671533395,-0.09853459458136724,0.03941301159604238,0.6770417437323013,-0.42616250098281167,0.10274887333289107,-0.19645016840823187,0.8,0.22169799195933454,0.6185305624853539,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.403002094477415e-06,True,0.02,0,False
24,0.48,0.5627809173807847,3.6680314502743108,5.950630164632172,0.38319102330334054,0.08901249771562064,-0.10115534724923031,0.04006742960065764,0.6772014315469503,-0.42590870044031875,0.0981409880258639,-0.19654402337443816,0.8,0.21968433411352858,0.6228315601640407,0.0,0.0,optimal,4.337001882959157e-06,True,0.02,0,False
25,0.5,0.564743737141302,3.664100569806822,5.946876326989623,0.38058986854903265,0.08869414117921086,-0.103698647789113,0.040702466736987575,0.6773648532095977,-0.42564874678112247,0.09388339252036504,-0.19662806761421664,0.7999999999999999,0.21789146005484908,0.6268182244112813,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.646004526875913e-06,True,0.02,0,False
26,0.52,0.5666214049917093,3.6601680084545376,5.943194588968726,0.37810100930716517,0.08837963779519688,-0.10617044928191485,0.04131956446754894,0.6775317240126497,-0.4253830778915008,0.08993396665841102,-0.19670095795889359,0.8,0.2162854253546979,0.6305288545535424,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.227003955747932e-06,True,0.02,0,False
27,0.54,0.5684200843248776,3.6562339892953597,5.939579904589934,0.3757166181212706,0.08806868688022501,-0.10857596891153727,0.04191999136301678,0.6777017898908123,-0.4251120840187791,0.08625739938673882,-0.19676188838906322,0.8000000000000002,0.21483849671647198,0.6339954880776869,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.088004061486572e-06,True,0.02,0,False
28,0.56,0.5701452323126124,3.6522987515275784,5.936027830368544,0.37345567491225923,0.08765993219968843,-0.11095256361502373,0.042554424211598614,0.677874822884731,-0.42483611487136386,0.08263337749663535,-0.19653893858205226,0.8,0.21320372758341058,0.637520179295826,3.469446951953614e-18,3.469446951953614e-18,optimal,4.0219965740107e-06,True,0.02,0,False
29,0.58,0.571797899862545,3.6483679727559375,5.932540539406539,0.37129777994435637,0.08725867218803282,-0.11326269476850134,0.04316812298072688,0.6780504327598509,-0.4245557803565734,0.07925250486059443,-0.1963342759592738,0.8,0.21172649206731506,0.6408151164929006,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.467998223844916e-06,True,0.02,0,False
30,0.6,0.5733829499597569,3.644441287236752,5.92911375979871,0.3692361366140396,0.08686444306662487,-0.11551082718800407,0.043762435586602866,0.6782284508180385,-0.4242713382977499,0.07608909495745297,-0.196144803179802,0.8000000000000002,0.21038615492918628,0.6439048997337427,1.0408340855860843e-17,1.0408340855860843e-17,optimal,4.056004399899393e-06,True,0.02,0,False
31,0.62,0.574904731858906,3.6405183911731562,5.925743684904945,0.367264643820926,0.08647678327408048,-0.11770096391007351,0.044338597222805295,0.6784087244194331,-0.42398302163128854,0.07312104525176488,-0.1959678404553175,0.8,0.20916520205672698,0.6468107121862571,-2.42861286636753e-17,-2.42861286636753e-17,optimal,4.3339969124644995e-06,True,0.02,0,False
32,0.64,0.5763671527639413,3.6365990343640497,5.922426908472789,0.3653777899757891,0.08609528183242925,-0.11983669412469299,0.04489772114285524,0.6785911147403588,-0.423691041910774,0.070329295600568,-0.19580116446499007,0.8,0.20804880635446618,0.6495507962165099,3.469446951953614e-18,3.469446951953614e-18,optimal,4.034001904074103e-06,True,0.02,0,False
33,0.66,0.5777737386759527,3.63268301107475,5.91916036848211,0.3635705734931667,0.08571957115784651,-0.12192125062387672,0.04544081527586656,0.6787754949929737,-0.42339559208504224,0.06769730899339121,-0.1956429170835223,0.8,0.20702433830324557,0.6521409589765762,1.3877787807814457e-17,1.3877787807814457e-17,optimal,4.522997187450528e-06,True,0.02,0,False
34,0.68,0.5791276848558206,3.62877015273308,5.915941300724226,0.3618384367548243,0.08534932112112893,-0.12395755738317737,0.04596879600943209,0.6789617489314207,-0.4230968488277675,0.06521065679929283,-0.19549153495751478,0.8000000000000003,0.20608097922962318,0.6545949755347622,0.0,0.0,optimal,4.002002242486924e-06,True,0.02,0,False
35,0.7000000000000001,0.5804318979918064,3.6248603220339297,5.912767200128899,0.3601772108389109,0.08498423410314634,-0.1259482692725275,0.046482499711157796,0.67914976958995,-0.42279497450409453,0.0628566845158145,-0.1953456946179147,0.8,0.20520941302502727,0.6569249132366175,1.3877787807814457e-17,1.3877787807814457e-17,optimal,3.998997271992266e-06,True,0.02,0,False
36,0.72,0.5816890316821227,3.6209534081415713,5.9096357883147075,0.35858306893119746,0.08462404084959246,-0.1278958054321453,0.04698269242851488,0.6793394582103658,-0.42249011884119453,0.06062424016500034,-0.19520426930104412,0.8,0.2044015783915041,0.6591413948783008,1.3877787807814457e-17,1.3877787807814457e-17,optimal,4.272005753591657e-06,True,0.02,0,False
37,0.74,0.5829015164854228,3.6170493227555505,5.9065449861805925,0.3570524867968473,0.08426849697319092,-0.12980237750705234,0.04747007810883737,0.6795307233251204,-0.42218242035551257,0.05850345190385253,-0.19506629468605763,0.8,0.20365046822242827,0.661253813893008,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.3430045479908586e-06,True,0.02,0,False
38,0.76,0.5840715855234998,3.613147996861829,5.9034928906129425,0.35558220903862614,0.08391737998440214,-0.13167001367667744,0.04794530560778569,0.6797234799692575,-0.4218720075786998,0.05648554463635036,-0.19493094148846019,0.8000000000000002,0.20294996600749313,0.6632705115683943,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.296001861803234e-06,True,0.02,0,False
39,0.78,0.5852012964162268,3.60924937803206,5.900477754577018,0.3529785629623933,0.08355889523202988,-0.13345648336743907,0.04836345001480448,0.6799176489996973,-0.4215590001159084,0.05457767271528802,-0.19494131978919205,0.8,0.20243725082150552,0.6651358199466086,3.469446951953614e-18,3.469446951953614e-18,optimal,4.4909975258633494e-06,True,0.02,0,False
40,0.8,0.5862928498705325,3.6053505516362763,5.897496200575891,0.3502345261116404,0.0832027835466889,-0.13520112439352422,0.04876758337041823,0.6801133199054715,-0.42124324574663247,0.05275928040398725,-0.19495414821585275,0.8,0.2019669813987307,0.6669181707976809,3.469446951953614e-18,3.469446951953614e-18,optimal,3.975001163780689e-06,True,0.02,0,False
41,0.8200000000000001,0.5873480354786123,3.6014514686719594,5.894546711151552,0.3475110568838665,0.08285046413505404,-0.1369116171278163,0.04916453423492804,0.6803104238754429,-0.42092484740914893,0.05102196659305813,-0.19494932721043925,0.8,0.2015154615775823,0.6686321097568687,-2.7755575615628914e-17,-2.7755575615628914e-17,optimal,3.977998858317733e-06,True,0.02,0,False
42,0.84,0.5883684748104734,3.5975524821277505,5.891628121649336,0.3448074456212922,0.08250179246493904,-0.1385894204782063,0.04955460655237529,0.6805088741801364,-0.4206039374067763,0.04936011192217449,-0.19492777481231427,0.8,0.2010802278749701,0.670282396056408,0.0,0.0,optimal,3.916997229680419e-06,True,0.02,0,False
43,0.86,0.5893556770489169,3.593653926631504,5.888739351413377,0.3421230419342608,0.08215663546230227,-0.14023589087133426,0.0499380829621207,0.6807085895895135,-0.4202806396433879,0.04776863186910174,-0.1948903495950072,0.8,0.20065914022518358,0.6718733310135251,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.517001798376441e-06,True,0.02,0,False
44,0.88,0.5903110496862989,3.589756119639604,5.885879395446832,0.3394572484091257,0.08181487033150131,-0.14185229212185857,0.05031522685066451,0.6809094938899455,-0.41995507037127017,0.046242912923879054,-0.19483785500466327,0.8,0.20025033517700702,0.6734088131659489,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,4.107998393010348e-06,True,0.02,0,False
45,0.9,0.5912359079447764,3.5858593625395105,5.883047317099748,0.33680951511288987,0.08147638352224512,-0.1434398041132268,0.050686284156077316,0.6811115154551526,-0.419627338854829,0.0447787578344766,-0.19477104342150495,0.8,0.1998521866497849,0.6748923855083359,6.938893903907228e-18,6.938893903907228e-18,optimal,4.093999450560659e-06,True,0.02,0,False
46,0.92,0.5921314831014659,3.5819639416710802,5.8802422416346305,0.3341793347768424,0.08114106982184467,-0.14499953046014805,0.051051484960523315,0.6813145868638789,-0.4192975479614711,0.04337233843845234,-0.19469061994025164,0.8,0.19946327289588717,0.6763272761328039,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.1099992813542485e-06,True,0.02,0,False
47,0.9400000000000001,0.592998929870235,3.5780701292722754,5.877463350544931,0.3315662385612886,0.0808088315549327,-0.1465325052949144,0.05141104490050083,0.6815186445581887,-0.4189657946892195,0.04202015486891997,-0.19459724587441599,0.8,0.1990823485824796,0.6777164333348548,3.469446951953614e-18,3.469446951953614e-18,optimal,4.321998858358711e-06,True,0.02,0,False
48,0.96,0.5938393329676134,3.5741781843547873,5.874709876521993,0.3289697923195756,0.08047957787572592,-0.1480396992968637,0.051765166419654396,0.6817236285372018,-0.41863217063917985,0.04071900014110541,-0.19449154199501165,0.8,0.1987083211143628,0.6790625560537266,6.938893903907228e-18,6.938893903907228e-18,optimal,4.091998562216759e-06,True,0.02,0,False
49,0.98,0.5946537129704355,3.5702883535148873,5.871981098982676,0.3263895932927533,0.08015322414027577,-0.14952202506556106,0.0521140398851073,0.681929482081847,-0.4182967624397587,0.03946592930033288,-0.19437409151751192,0.8,0.19834023048488417,0.6803681203624977,6.938893903907228e-18,6.938893903907228e-18,optimal,4.025001544505358e-06,True,0.02,0,False
50,1.0,0.5954430315564421,3.5664008716845372,5.869276340083559,0.32382526717699517,0.07982969134810379,-0.1509803419228592,0.05245784458504779,0.6821361515068565,-0.417959652128546,0.03825823245289672,-0.19424544285265172,0.8000000000000002,0.1979772320733944,0.6816354025996568,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.274996172171086e-06,True,0.02,0,False
51,1.02,0.5962081962055,3.5625159628274843,5.86659496115883,0.32127646551477407,0.07950890564422677,-0.1524154602162557,0.05279674962264494,0.6823435859367527,-0.417620917496925,0.03709341111513509,-0.19410611213736062,0.8,0.19761858191283035,0.6828664996338977,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.423003701958805e-06,True,0.02,0,False
52,1.04,0.5969500644278027,3.558633840584737,5.863936359528393,0.31874286336815183,0.0791907978739131,-0.15382814518535876,0.053130914719159025,0.682551737103036,-0.4172806324017783,0.035969157408712205,-0.1939565855621191,0.7999999999999999,0.19726362403547273,0.6840633466726666,0.0,0.0,optimal,4.346002242527902e-06,True,0.02,0,False
53,1.06,0.597669447575977,3.5547547088734945,5.861299965630458,0.3162241572386583,0.0788753031836247,-0.15521912044442757,0.05346049093726791,0.6827605591601498,-0.41693886704805994,0.03488333570592539,-0.19379732151058618,0.8,0.19691177957311187,0.6852277329586183,1.734723475976807e-17,1.734723475976807e-17,optimal,3.929999365936965e-06,True,0.02,0,False
54,1.08,0.5983671142900955,3.5508787624432827,5.85868524043938,0.31372006320333595,0.0785623606625286,-0.156589071126536,0.05378562133408518,0.6829700085181296,-0.41659568824550514,0.033833966391152215,-0.1936287525266322,0.8,0.1965625373431504,0.6863613156436928,2.7755575615628914e-17,2.7755575615628914e-17,optimal,4.200999683234841e-06,True,0.02,0,False
55,1.1,0.5990437936179185,3.54700618739275,5.856091673135007,0.31161079750829157,0.07824506419412913,-0.1579842797590555,0.05407003613023995,0.6831800436901103,-0.4162511596423233,0.03277723895054774,-0.19365114396284047,0.7999999999999999,0.19640548096053245,0.6874405977199743,3.469446951953614e-18,3.469446951953614e-18,optimal,3.965003998018801e-06,True,0.02,0,False
56,1.12,0.5996993383969295,3.543133164513493,5.853517418047888,0.30977841662310157,0.07792534479390256,-0.1593928731824808,0.05432583224863463,0.6833908987694637,-0.41590489234807604,0.03172558954022853,-0.19379797147645217,0.8,0.1963776127262546,0.6884759687541087,1.0408340855860843e-17,1.0408340855860843e-17,optimal,4.0049999370239675e-06,True,0.02,0,False
57,1.1400000000000001,0.600333850187734,3.539257205083964,5.8509611149138046,0.3079594344807595,0.07760781828778812,-0.16078423105625655,0.054578429599084745,0.6836027177919017,-0.41555664382551455,0.030706730213304723,-0.19393019787687282,0.8,0.19634618643853446,0.6894863683496997,2.7755575615628914e-17,2.7755575615628914e-17,optimal,4.458001058083028e-06,True,0.02,0,False
58,1.16,0.6009479847920001,3.5353786011264265,5.8484223772681965,0.30615357537493404,0.07729244324018562,-0.16215881468864052,0.054827908324617855,0.6838154555510146,-0.41520648206592153,0.02971914207030757,-0.19404839836969834,0.8,0.19631099896653847,0.6904729432014242,-5.204170427930421e-18,-5.204170427930421e-18,optimal,4.029003321193159e-06,True,0.02,0,False
59,1.18,0.6015423676334062,3.5314976331590326,5.845900837545285,0.3043605790759479,0.07697918066328706,-0.1635170626737631,0.05507434444715813,0.684029068746977,-0.4148544722057885,0.0287614045720771,-0.1941531187705565,0.7999999999999999,0.1962718826559029,0.6914367643692174,-6.938893903907228e-18,-6.938893903907228e-18,optimal,5.22399932378903e-06,True,0.02,0,False
60,1.2,0.6021175957248477,3.5276145707836215,5.8433961457515835,0.3025801996624726,0.07666799382640949,-0.164859392447037,0.05531781015883486,0.6842435158751085,-0.4145006766977229,0.027832187441165446,-0.1942448774166303,0.8,0.19622870090881683,0.6923788335971621,3.469446951953614e-18,3.469446951953614e-18,optimal,3.99700365960598e-06,True,0.02,0,False
61,1.22,0.602674239473671,3.5237296732352887,5.840907968254903,0.30081220445689616,0.0763588480824482,-0.16618620170851695,0.055558374088266305,0.6844587571229116,-0.4141451554681753,0.02693024336455485,-0.19432416692929147,0.8,0.19618134432314732,0.6933000890000561,-5.204170427930421e-18,-5.204170427930421e-18,optimal,4.236004315316677e-06,True,0.02,0,False
62,1.24,0.6032128443409621,3.519843189896703,5.8384359866769655,0.29905637305367055,0.07605171070967548,-0.16749786972751832,0.05579610154435152,0.6846747542748051,-0.4137879660632187,0.026054401405656513,-0.19439145584105783,0.8,0.19612972731488976,0.6942014101909795,-1.3877787807814457e-17,-1.3877787807814457e-17,optimal,4.014000296592712e-06,True,0.02,0,False
63,1.26,0.6037339323690752,3.515955360779882,5.835979896879108,0.2973124964312034,0.07574655076731913,-0.16879475854026044,0.056031054739808045,0.684891470623847,-0.4134291637834759,0.025203561045532008,-0.19444719009881437,0.8,0.19607378515931267,0.6950836229135577,1.0408340855860843e-17,1.0408340855860843e-17,optimal,4.034001904074103e-06,True,0.02,0,False
64,1.28,0.6042380035899859,3.5120664169779054,5.833539408031859,0.29558037613896027,0.07544333896353839,-0.17007721405094695,0.056263292996436495,0.6851088708898262,-0.41306880180917516,0.024376686783528778,-0.19449179445407935,0.8,0.19601347139548883,0.6959475032343946,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.161003744229674e-06,True,0.02,0,False
65,1.3,0.6047255373256565,3.508176581088824,5.83111424176012,0.2938598235523894,0.07514204753457254,-0.17134556704553056,0.05649287293387012,0.6853269211431565,-0.4127069313162085,0.023572803236299622,-0.19452567375006757,0.7999999999999999,0.19594875554678837,0.6967937813441112,-8.673617379884035e-18,-8.673617379884035e-18,optimal,3.982000635005534e-06,True,0.02,0,False
66,1.32,0.6051969933903825,3.5042860676138226,5.828704131356729,0.29215065918911476,0.07484265013397579,-0.17260013412638497,0.05671984864337305,0.6855455887340768,-0.41234360158398026,0.022790990681735956,-0.1945492141143716,0.8,0.1958796211165791,0.6976231450093825,6.938893903907228e-18,6.938893903907228e-18,optimal,4.409994289744645e-06,True,0.02,0,False
67,1.34,0.6056528132040172,3.500395083331535,5.826308821057891,0.29045271208056556,0.07454512173097196,-0.17384121857521134,0.05694427184808029,0.6857648422266983,-0.4119788600957474,0.022030381000849864,-0.1945627840652422,0.7999999999999999,0.19580606382403143,0.6984362427131554,-2.6020852139652106e-17,-2.6020852139652106e-17,optimal,4.059002094436437e-06,True,0.02,0,False
68,1.36,0.6060934208240342,3.4965038276502303,5.823928065374733,0.2887658191938461,0.07424943851706904,-0.17506911115072435,0.05716619205092253,0.685984651337501,-0.41161275263209135,0.021290153976266435,-0.19456673553870685,0.8,0.1957280900497479,0.6992336865157499,1.5612511283791264e-17,1.5612511283791264e-17,optimal,3.911001840606332e-06,True,0.02,0,False
69,1.3800000000000001,0.6065192239035595,3.492612492939456,5.821561628475817,0.2870898248992076,0.07395557782016521,-0.17628409082696964,0.05738565667134864,0.6862049868779031,-0.4112453233580863,0.020569533910874016,-0.19456140484307713,0.8,0.19564571546502713,0.7000160546656349,3.469446951953614e-18,3.469446951953614e-18,optimal,4.087996785528958e-06,True,0.02,0,False
70,1.4000000000000001,0.606930614581777,3.4887212648425945,5.819209283616033,0.2854245804789693,0.07366351802545955,-0.17748642547752302,0.057602711171842326,0.6864258207005814,-0.4108766149046855,0.01986778653439314,-0.19454711354680063,0.8,0.195558963822086,0.7007838939853317,3.642919299551295e-17,3.642919299551295e-17,optimal,4.016001184936613e-06,True,0.02,0,False
71,1.42,0.6073279703124649,3.4848303225716584,5.81687081260771,0.28399961478114033,0.07337188886895621,-0.1787009995124096,0.05776706135846317,0.6866471256492374,-0.41050666844478956,0.019166326325629646,-0.19473616690685458,0.7999999999999999,0.1956770879954903,0.7014895058371253,2.0816681711721685e-17,2.0816681711721685e-17,optimal,4.107001586817205e-06,True,0.02,0,False
72,1.44,0.6077112968389775,3.480935599233521,5.814544138837271,0.283179891196026,0.0730783291100014,-0.17996859453535227,0.057798035249693326,0.6868691452271716,-0.41013507206150346,0.018437775895607578,-0.19546417380632253,0.7999999999999999,0.19633184871987763,0.7020570418877343,-2.42861286636753e-17,-2.42861286636753e-17,optimal,4.0669983718544245e-06,True,0.02,0,False
73,1.46,0.6080800523568897,3.477026315757395,5.812224225577437,0.2823716246725938,0.07278581512321099,-0.1812278374345097,0.0578251160495202,0.6870925489316847,-0.4097606974839834,0.017728030178399412,-0.19618379051279486,0.8,0.19698315337605504,0.7026122359859647,2.2551405187698492e-17,2.2551405187698492e-17,optimal,3.991000994574279e-06,True,0.02,0,False
74,1.48,0.6084346129604576,3.4731026399471387,5.809910870293266,0.2815745248550414,0.07249432373076212,-0.18247892171732327,0.05784842087638537,0.6873173098144391,-0.4093835800681832,0.01703648797454682,-0.1968949993474513,0.8,0.19763067244367644,0.7031555852463041,-1.0408340855860843e-17,-1.0408340855860843e-17,optimal,3.94100061384961e-06,True,0.02,0,False
75,1.5,0.6087753427199486,3.4691647399601897,5.807603880471121,0.2807883115452778,0.07220383295120954,-0.1837220328691958,0.057868063319576585,0.6875434013760809,-0.4090037545355903,0.016362574692851517,-0.1975977844903771,0.8,0.19827409887850875,0.7036875629694906,-1.9081958235744878e-17,-1.9081958235744878e-17,optimal,4.094006726518273e-06,True,0.02,0,False
76,1.52,0.6091025942138056,3.465212784270382,5.805303073146472,0.2800127142367177,0.07191432193750771,-0.18495734874732767,0.05788415358583493,0.6877707975485429,-0.40862125500203916,0.01570574074339548,-0.19829213192985254,0.8000000000000002,0.1989131465680054,0.7042086200770487,5.204170427930421e-18,5.204170427930421e-18,optimal,3.950000973418355e-06,True,0.02,0,False
