step,time_s,x_m,y_m,distance_to_goal_m,clearance_to_inflated_occupancy_m,h,gradient_x,gradient_y,u_nom_x,u_nom_y,u_safe_x,u_safe_y,u_nom_norm,u_safe_norm,intervention_norm,cbf_residual,explicit_cbf_residual,solver_status,solve_time_s,was_filtered,integration_dt_s,integration_backtracks,collision
19,0.38,0.5132199222251868,1.538089578113137,3.137011328045501,0.06247650117573895,0.003568223873757501,-0.08043664150592439,0.1720592810072978,0.499963141626455,-0.006070997859110135,0.4318328665949753,0.13966415364995016,0.5,0.4538564756466416,0.16087407734384626,-1.734723475976807e-18,-1.734723475976807e-18,optimal,4.424997314345092e-06,True,0.02,0,False
20,0.4,0.5218565795570863,1.540882861186136,3.128410565638573,0.06346956572307269,0.004127384225236633,-0.07416576906932867,0.17239872143438564,0.4999573033669887,-0.0065341265681652955,0.44558031428013434,0.11986547140892997,0.49999999999999994,0.46142122589892665,0.13759983761227038,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.289999196771532e-06,True,0.02,0,False
21,0.42,0.530768185842689,1.5432801706143147,3.119532061643142,0.06356224732237847,0.004495975153303103,-0.0699887335449004,0.17181464106009908,0.49995187619811265,-0.006936965185656373,0.45380281260977323,0.10635390884628224,0.49999999999999994,0.4660988593200205,0.12232971106399776,3.469446951953614e-18,3.469446951953614e-18,optimal,4.575005732476711e-06,True,0.02,0,False
22,0.44,0.5398442420948845,1.5454072487912403,3.110487205675846,0.06295682376132765,0.004722138853742903,-0.06770495145827218,0.1706649310145267,0.4999467209236344,-0.007299057316227439,0.4579141221732925,0.09865317234469381,0.49999999999999994,0.46842052869127004,0.11398514959339152,3.469446951953614e-18,3.469446951953614e-18,optimal,4.389999958220869e-06,True,0.02,0,False
23,0.46,0.5490025245383503,1.5473803122381342,3.101359417546974,0.06180616782833322,0.004845346949100592,-0.06726652522668324,0.16928159929910777,0.49994164783299916,-0.007638636136473624,0.4586132104054387,0.09636768737576451,0.49999999999999994,0.4686286460818803,0.11191673275581325,5.204170427930421e-18,5.204170427930421e-18,optimal,4.17200499214232e-06,True,0.02,0,False
24,0.48,0.5581747887464591,1.5493076659856495,3.0922183595063197,0.05967719263855243,0.0048278979947471165,-0.06872929143274081,0.16706541116438012,0.4999364294161875,-0.007972862885647181,0.45527059598016323,0.10059970744692508,0.49999999999999994,0.46625273908315,0.11740119124249128,6.938893903907228e-18,6.938893903907228e-18,optimal,4.446999810170382e-06,True,0.02,0,False
25,0.5,0.5672802006660623,1.551319660134588,3.083146942447246,0.054158026288751264,0.004270153426036409,-0.07054696613272259,0.15973220337839372,0.49993072936170707,-0.008322610159776077,0.4448940339198088,0.11629129050125206,0.5,0.45984167456189373,0.13622651020679072,3.469446951953614e-18,3.469446951953614e-18,optimal,4.435998562257737e-06,True,0.02,0,False
26,0.52,0.5761780813444585,1.553645485944613,3.0742900035243044,0.04940253344668537,0.0036265601661096265,-0.07265289273328628,0.15457737170246272,0.49992387106157415,-0.008724857753028312,0.433204986909144,0.13322722931753495,0.5,0.45322848025535495,0.1568496239276147,-8.673617379884035e-18,-8.673617379884035e-18,optimal,4.7240027924999595e-06,True,0.02,0,False
27,0.54,0.5848421810826413,1.5563100305309636,3.0656750112183477,0.04552595825416992,0.0028744055063786664,-0.07500442529261875,0.15188816612677536,0.49991564789172094,-0.009183953016041501,0.4208025454781171,0.1510245146219953,0.49999999999999994,0.44708297473474884,0.17867746381800156,-5.204170427930421e-18,-5.204170427930421e-18,optimal,4.232999344822019e-06,True,0.02,0,False
28,0.56,0.5932582319922036,1.5593305208234036,3.057317508369813,0.04263142890212708,0.0019883103212089783,-0.0775322701724529,0.1519128069998988,0.4999058422358095,-0.009703035530490116,0.40856918391314323,0.16925739110121643,0.5,0.442240706500252,0.200920928361766,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.12299414165318e-06,True,0.02,0,False
29,0.58,0.6014296156704665,1.562715668645428,3.049215414381995,0.04080291483584828,0.0009404133701600333,-0.08013949667968366,0.15484441036817298,0.4998942301600898,-0.010283902598291665,0.3975224880128223,0.1875173403333336,0.5,0.4395302963409823,0.2227224849348679,-3.469446951953614e-18,-3.469446951953614e-18,optimal,4.467998223844916e-06,True,0.02,0,False
30,0.6,0.609380065430723,1.5664660154520946,3.0413463001950554,0.04104228663853526,0.0,-0.08097699053018498,0.16223700517439793,0.49988058485386355,-0.01092707125259492,0.3958172262967208,0.19756335954956142,0.49999999999999994,0.4423828180091749,0.23301811588428312,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.440997145138681e-06,True,0.02,0,False
31,0.62,0.6172964099566574,1.5704172826430858,3.0335210002168465,0.044993553829526294,0.0,-0.07438622680627288,0.17566452188407344,0.4998652703947913,-0.011606526316787014,0.41969309225894885,0.1777216322052943,0.5,0.4557710721882121,0.20560333109268344,-6.938893903907228e-18,-6.938893903907228e-18,optimal,4.251000063959509e-06,True,0.02,0,False
32,0.64,0.6256902718018363,1.5739717152871917,3.0252142315440373,0.048547986473632315,0.0,-0.06380308090244102,0.1870344868751812,0.49985050590195523,-0.012225863959630608,0.4440105248385428,0.15146532551889516,0.49999999999999994,0.4691344061161397,0.17295348796152357,0.0,0.0,optimal,4.365996574051678e-06,True,0.02,0,False
33,0.66,0.6345704822986072,1.5770010217975696,3.0164124939375787,0.051577292984010245,0.000281884512305604,-0.04845879612686946,0.1952947074448761,0.4998370620334318,-0.012763675716157387,0.46887605922043507,0.1120128451601322,0.5,0.4820701571254465,0.12856035103085836,6.505213034913027e-19,6.505213034913027e-19,optimal,4.412999260239303e-06,True,0.02,0,False
34,0.68,0.643948003483016,1.5792412787007724,3.0070962382361293,0.05381754988721301,0.001129712204496439,-0.029576658594421355,0.19907329637362442,0.4998263704190994,-0.013175713782152324,0.48959118514090344,0.055714829272957345,0.49999999999999994,0.49275112457364234,0.06964672239313863,1.3010426069826053e-18,1.3010426069826053e-18,optimal,4.35599940828979e-06,True,0.02,0,False
35,0.7000000000000001,0.653739827185834,1.5803555752862315,2.997337492120625,0.05493184647267211,0.0015285245978356166,-0.010666949054703544,0.19937766633657555,0.4998202872867519,-0.013404492403252812,0.4989055707089961,0.0036926227790777828,0.5,0.4989192358964101,0.017121566925240823,0.0,0.0,optimal,4.483998054638505e-06,True,0.02,0,False
36,0.72,0.6637179386000139,1.580429427741813,2.9873649665024566,0.055005698928253445,0.0015368934114119415,-0.0019078210147025162,0.1972703131769036,0.4998187524600085,-0.013461600548254739,0.4998187524600085,-0.013461600548254739,0.5,0.5,0.0,0.0010015413587336351,0.0010015413587336351,optimal,5.246001819614321e-06,False,0.02,0,False
37,0.74,0.6737143136492141,1.5801601957308478,2.977364966502457,0.054736466917288264,0.0014244558588392309,-0.0016403045815835834,0.19475501481839735,0.4998187524600084,-0.013461600548254724,0.4998187524600084,-0.013461600548254724,0.4999999999999999,0.4999999999999999,0.0,0.0008317983726414558,0.0008317983726414558,optimal,5.5299969972111285e-06,False,0.02,0,False
38,0.76,0.6837106886984142,1.5798909637198826,2.967364966502457,0.05446723490632308,0.001313808417320682,-0.001392724907461128,0.19224604501155204,0.4998187524600085,-0.01346160054825471,0.4998187524600085,-0.01346160054825471,0.5,0.5,0.0,0.0006573757612675355,0.0006573757612675355,optimal,5.146001058164984e-06,False,0.02,0,False
39,0.78,0.6937070637476144,1.5796217317089174,2.957364966502457,0.05419800289535791,0.0012049510868562957,-0.001165081992335153,0.1897434037563678,0.4998187524600084,-0.013461600548254694,0.4998187524600084,-0.013461600548254694,0.4999999999999999,0.4999999999999999,0.0,0.00047827352461187736,0.00047827352461187736,optimal,5.0960006774403155e-06,False,0.02,0,False
40,0.8,0.7037034387968145,1.5793524996979522,2.947364966502457,0.05392877088439273,0.0010978838674460712,-0.000957375836205656,0.1872470910528446,0.4998187524600085,-0.013461600548254678,0.4998187524600085,-0.013461600548254678,0.5,0.5,0.0,0.0002944916626744787,0.0002944916626744787,optimal,5.155001417733729e-06,False,0.02,0,False
41,0.8200000000000001,0.7136998138460147,1.579083267686987,2.937364966502457,0.05365953887342755,0.000993721685729321,-0.0008069620284505511,0.18494681894417717,0.49981875246000856,-0.013461600548254665,0.49981875246000856,-0.013461600548254665,0.5,0.5,0.0,8.815010354831874e-05,8.815010354831874e-05,optimal,4.761997843161225e-06,False,0.02,0,False
42,0.84,0.7236961888952148,1.5788140356760219,2.927364966502457,0.05339030686246237,0.0008922106169971743,-0.0007053328280014736,0.18285756760716074,0.49981875246000845,-0.013461600548254649,0.4998158528123803,-0.012709866769311585,0.49999999999999994,0.499977426926317,0.0007517393712985816,-4.336808689942018e-19,-4.336808689942018e-19,optimal,4.354005795903504e-06,True,0.02,0,False
43,0.86,0.7336925059514624,1.5785598383406356,2.917365429294686,0.05313610952707627,0.0007972862283266097,-0.0006128904037056912,0.180821639121953,0.49981868311121996,-0.013464175168420463,0.499812139553235,-0.011533623028300731,0.5,0.49994519630149603,0.0019305632297005918,0.0,0.0,optimal,4.417001036927104e-06,True,0.02,0,False
44,0.88,0.7436887487425271,1.5783291658800696,2.9073666001062275,0.05290543706651014,0.0007117719288157634,-0.0005313947582985184,0.1788626990940568,0.4998185043384765,-0.013470809955168297,0.49980953965831,-0.010453379191946877,0.49999999999999994,0.4999188424834399,0.003017444080066023,-4.336808689942018e-19,-4.336808689942018e-19,optimal,4.262998118065298e-06,True,0.02,0,False
45,0.9,0.7536849395356933,1.5781200982962307,2.8973684058521405,0.05269636948267133,0.0006348316373321553,-0.0004596920856111141,0.17697397253286126,0.49981822377407953,-0.01348121594382729,0.4998077868857923,-0.009463183789510568,0.4999999999999999,0.49989736514519423,0.004018045709267156,-2.168404344971009e-19,-2.168404344971009e-19,optimal,4.4720000005327165e-06,True,0.02,0,False
46,0.92,0.7636810952734091,1.5779308346204404,2.887370782349705,0.05250710580688089,0.0005657943928364745,-0.00040261118271353515,0.17517862155149597,0.4998178485372326,-0.01349512073351059,0.4998064619419931,-0.008540742554588927,0.5,0.49987942914502564,0.0049543912637504,-4.336808689942018e-19,-4.336808689942018e-19,optimal,4.399997123982757e-06,True,0.02,0,False
47,0.9400000000000001,0.773677224512249,1.5777600197693487,2.8773736861005887,0.05233629095578914,0.000504056914593946,-0.00035949847726184087,0.1734839365757984,0.4998173837103755,-0.013512325518401624,0.49980529940615004,-0.00768077740232588,0.49999999999999994,0.4998643132450799,0.005831560636786277,2.168404344971009e-19,2.168404344971009e-19,optimal,4.534995241556317e-06,True,0.02,0,False
48,0.96,0.7836733305003719,1.577606404221302,2.8673770819794506,0.052182675407742594,0.00044890609595738245,-0.00032090377774894434,0.1718447303569085,0.4998168339130517,-0.013532647085211343,0.4998044545976977,-0.006903494496410099,0.49999999999999994,0.4998521292061924,0.006629164147391349,0.0,0.0,optimal,4.326997441239655e-06,True,0.02,0,False
49,0.98,0.7936694195923258,1.5774683343313738,2.8573809209477337,0.052044605517814396,0.00039966840507747156,-0.0002863734580012262,0.17025530459601987,0.4998162057196576,-0.013555829004709525,0.49980383592346894,-0.006201713743498934,0.5,0.4998423107912836,0.007354125664348432,0.0,0.0,optimal,4.538000212050974e-06,True,0.02,0,False
50,1.0,0.8036654963107952,1.5773443000565037,2.8473851596935216,0.051920571242944275,0.00035573348552414823,-0.00025549552432304663,0.16871049833279445,0.499815505113395,-0.01358163643460667,0.4998033703489518,-0.005568728334578631,0.5,0.49983439232153265,0.008012917288478838,0.0,0.0,optimal,3.967994416598231e-06,True,0.02,0,False
51,1.02,0.8136615637177742,1.577232925489812,2.837389759957489,0.051809196676252736,0.00031653658660296484,-0.0002285489698781621,0.1671982659688373,0.499814737529172,-0.013609854835553015,0.4998029634316994,-0.0049963455214913945,0.4999999999999999,0.49982793611769916,0.008613517361264072,-3.2526065174565133e-19,-3.2526065174565133e-19,optimal,4.4620028347708285e-06,True,0.02,0,False
52,1.04,0.8236576229864082,1.5771329985793823,2.827394689740484,0.05170926976582286,0.0002815867341263583,-0.00020548577952838847,0.16570869219680678,0.4998139077061455,-0.013640295580109126,0.49980254618,-0.004478086675656618,0.5,0.49982260695999503,0.009162215948836022,-2.168404344971009e-19,-2.168404344971009e-19,optimal,4.394998541101813e-06,True,0.02,0,False
53,1.06,0.8336536739100082,1.5770434368458692,2.8173999218502184,0.05161970803230989,0.00025047673002686374,-0.0001847437054036555,0.16425170571760567,0.49981301984286014,-0.013672790335578971,0.4998021545763552,-0.004012712593734593,0.5,0.49981826255302714,0.009660083852249597,3.2526065174565133e-19,3.2526065174565133e-19,optimal,4.473993612919003e-06,True,0.02,0,False
54,1.08,0.8436497170015353,1.5769631825939945,2.807405428925534,0.051539453780435035,0.0002227916803702041,-0.0001660935432012617,0.16282375497233195,0.4998120780995511,-0.013707172786840817,0.4998017629178695,-0.0035950601649545194,0.5,0.49981469233446896,0.010112117883049292,3.2526065174565133e-19,3.2526065174565133e-19,optimal,4.077002813573927e-06,True,0.02,0,False
55,1.1,0.8536457522598927,1.5768912813906955,2.797411186795399,0.051467552577135985,0.00019815980793004274,-0.00014932759975557532,0.16142166081056858,0.49981108621780723,-0.01374329268318595,0.49980135174010165,-0.003220418405868312,0.5,0.49981172684916236,0.010522878779891432,1.0842021724855044e-19,1.0842021724855044e-19,optimal,4.487999831326306e-06,True,0.02,0,False
56,1.12,0.8636417792946948,1.576826873022578,2.787417174107683,0.05140314420901872,0.00017624149240037077,-0.00013414018763512156,0.160036208478696,0.4998100475572486,-0.013781014506228718,0.49980091454269565,-0.002884853953570193,0.5,0.4998092401707359,0.010896164380242553,-1.0842021724855044e-19,-1.0842021724855044e-19,optimal,4.248999175615609e-06,True,0.02,0,False
57,1.1400000000000001,0.8736377975855487,1.5767691759435067,2.777423371646942,0.051345447129947305,0.0001567300764999255,-0.00012024146882673556,0.1586555794752159,0.4998089651647416,-0.013820214938636553,0.4998004501009494,-0.002584803450441762,0.49999999999999994,0.4998071339326691,0.011235414714881284,-5.421010862427522e-19,-5.421010862427522e-19,optimal,4.618996172212064e-06,True,0.02,0,False
58,1.16,0.8836338065875677,1.5767174798744978,2.767429762030734,0.051293751060938364,0.00013937362067365736,-0.0001077853264074639,0.15729323476314236,0.4998078418045339,-0.013860781749019477,0.4997999305525421,-0.002315736998583817,0.49999999999999994,0.49980529530825557,0.011545047461031509,-4.336808689942018e-19,-4.336808689942018e-19,optimal,4.292996891308576e-06,True,0.02,0,False
59,1.18,0.8936298051986186,1.5766711651345262,2.757436330788526,0.05124743632096678,0.00012393628870548086,-9.662311531089538e-05,0.15594715131449968,0.4998066798541746,-0.01390261749264054,0.49979935130172765,-0.0020745277681338756,0.5,0.49980365667638776,0.011828091994851119,2.168404344971009e-19,2.168404344971009e-19,optimal,4.535002517513931e-06,True,0.02,0,False
60,1.2,0.9036257922246531,1.5766296745791635,2.747443065135249,0.05120594576560403,0.0001102075033606743,-8.66211563305328e-05,0.1546155251052104,0.4998054814359093,-0.013945634679674648,0.4997987097045751,-0.00185834745714822,0.5,0.4998021645387599,0.012087289119409527,-2.168404344971009e-19,-2.168404344971009e-19,optimal,4.385998181533068e-06,True,0.02,0,False
61,1.22,0.9136217664187446,1.5765925076300205,2.737449953778576,0.05116877881646101,9.800200713869087e-05,-7.751099221035577e-05,0.1533008512312541,0.4998042484400781,-0.01398975486735342,0.4997980169434808,-0.0016651321839886348,0.49999999999999994,0.4998007907214895,0.012324624258729338,3.2526065174565133e-19,3.2526065174565133e-19,optimal,4.567998985294253e-06,True,0.02,0,False
62,1.24,0.9236177267576142,1.5765592049863406,2.727456986226998,0.051135476172781164,8.715432467915394e-05,-6.889825261881393e-05,0.1520118694298745,0.49980298259696854,-0.01403490602655627,0.49979729829197894,-0.001493487412351521,0.4999999999999999,0.49979952969626956,0.012541419902389226,-1.6263032587282567e-19,-1.6263032587282567e-19,optimal,4.4430053094401956e-06,True,0.02,0,False
63,1.26,0.9336136727234537,1.5765293352380936,2.71746415214018,0.05110560642453419,7.749688122767279e-05,-6.123376857110223e-05,0.15073294654040942,0.4998016855415029,-0.014081020199994495,0.4997965093695366,-0.001339363586589988,0.5,0.49979830399151054,0.012741657664788793,-2.710505431213761e-19,-2.710505431213761e-19,optimal,4.442998033482581e-06,True,0.02,0,False
64,1.28,0.9436096029108445,1.5765025479663617,2.7074714442264654,0.051078819152802345,6.890063072747513e-05,-5.441441081944933e-05,0.14946297782389376,0.499800358533861,-0.014128043368564274,0.49979565223683353,-0.001201005150903255,0.5,0.49979709523787186,0.01292703907436271,3.2526065174565133e-19,3.2526065174565133e-19,optimal,4.3359978008084e-06,True,0.02,0,False
65,1.3,0.9536055159555812,1.5764785278633435,2.6974788560449015,0.05105479904978405,6.125025951660518e-05,-4.834805650656272e-05,0.14820097756584752,0.49979900268762945,-0.014175927216622915,0.4997947293279437,-0.0010768260598259562,0.5,0.49979588935720115,0.013099101853852517,-5.963111948670274e-19,-5.963111948670274e-19,optimal,4.459005140233785e-06,True,0.02,0,False
66,1.32,0.9636014105421401,1.576456991342147,2.6874863819127106,0.051033262528587406,5.444765853113684e-05,-4.2864544166915536e-05,0.14695925129137058,0.4997976189828957,-0.014224628607742321,0.4997937516684149,-0.0009657067724800281,0.5,0.49979468464196336,0.013258922399264449,4.607859233063394e-19,4.607859233063394e-19,optimal,4.380999598652124e-06,True,0.02,0,False
67,1.34,0.9735972855755084,1.5764376772066973,2.677494016478009,0.05101394839313792,4.841654717137471e-05,-3.757441197580888e-05,0.1457942237737621,0.49979620831142824,-0.014274107941283807,0.4997927531195013,-0.0008674570187508935,0.49999999999999994,0.49979350591264204,0.013406651367772785,-8.131516293641283e-20,-8.131516293641283e-20,optimal,4.461995558813214e-06,True,0.02,0,False
68,1.36,0.9835931406378984,1.5764203280663223,2.6675017537379486,0.050996599252762925,4.303864729130976e-05,-3.2911501717621405e-05,0.14463468209048905,0.4997947715733809,-0.01432432574022399,0.49979168934046225,-0.0007789766963449268,0.5,0.4997922963977002,0.01354534939455883,-1.6263032587282567e-19,-1.6263032587282567e-19,optimal,4.555004124995321e-06,True,0.02,0,False
69,1.3800000000000001,0.9935889744247076,1.5764047485323953,2.657509590273622,0.05098101971883585,3.824486126750422e-05,-2.880413047792817e-05,0.14348003715374702,0.4997933093633321,-0.014375253585543703,0.49979056387089404,-0.0006993206384635943,0.5,0.499791053124945,0.013675933222663817,-4.607859233063394e-19,-4.607859233063394e-19,optimal,4.497000190895051e-06,True,0.02,0,False
70,1.4000000000000001,1.0035847857021254,1.576390762119626,2.6475175230778896,0.05096703330606665,3.397320548645644e-05,-2.5188514409173932e-05,0.14232976142484907,0.49979182219373314,-0.014426866197058713,0.49978938010281354,-0.0006276316601870023,0.5,0.49978977419016435,0.013799234752963697,-4.87890977618477e-19,-4.87890977618477e-19,optimal,4.437002644408494e-06,True,0.02,0,False
71,1.42,1.0135805733041816,1.5763782094864223,2.6375255495148213,0.05095448067286285,3.0171468403008732e-05,-2.1967450341508532e-05,0.14119912964054043,0.4997903105015976,-0.014479141159499331,0.4997881455032531,-0.0005632848739499131,0.5,0.4997884629274971,0.01391585645396226,-4.2012834183813297e-19,-4.2012834183813297e-19,optimal,4.43699536845088e-06,True,0.02,0,False
72,1.44,1.0235763362142467,1.5763669437889434,2.6275336671101748,0.050943214975383885,2.6814534169865222e-05,-1.878260307249958e-05,0.140226840353035,0.4997887746714122,-0.014532058094032642,0.4997868960561426,-0.0005067239869431962,0.49999999999999994,0.4997871529347592,0.014025334232904462,-4.2012834183813297e-19,-4.2012834183813297e-19,optimal,4.380002792458981e-06,True,0.02,0,False
73,1.46,1.0335720741353696,1.5763568093092044,2.6175418723627275,0.05093308049564494,2.3814811703737224e-05,-1.6014624227646095e-05,0.139257529267982,0.49978721515215113,-0.014585594621315614,0.4997855901976488,-0.0004555628483665069,0.49999999999999994,0.4997857978241488,0.014130031866384039,-8.131516293641283e-20,-8.131516293641283e-20,optimal,4.471003194339573e-06,True,0.02,0,False
74,1.48,1.0435677859393224,1.576347698052237,2.6075501639452923,0.050923969238677695,2.1136054495635322e-05,-1.3613378070786746e-05,0.1382908885958158,0.4997856321423701,-0.014639737157869473,0.49978423129715865,-0.00040931410859524134,0.5,0.4997843989075002,0.014230423118223949,5.421010862427522e-20,5.421010862427522e-20,optimal,4.442001227289438e-06,True,0.02,0,False
75,1.5,1.0535634705652657,1.5763395117700651,2.597558540714796,0.05091578295650569,1.8745506543471387e-05,-1.1534310225755602e-05,0.13732664076139783,0.4997840257952853,-0.014694473786345941,0.49978282244977473,-0.0003675315236063223,0.5,0.4997829575878752,0.01432694231327519,9.486769009248164e-20,9.486769009248164e-20,optimal,4.417997843120247e-06,True,0.02,0,False
76,1.52,1.0635591270142613,1.576332161139593,2.5875670016978245,0.050908432326033565,1.661453753379327e-05,-9.727573825083289e-06,0.1363723430494606,0.4997823962217506,-0.014749794128907184,0.4997813676326606,-0.0003298465909250918,0.5,0.499781476479017,0.01441994757466723,2.913793338554793e-19,2.913793338554793e-19,optimal,4.063003871124238e-06,True,0.02,0,False
77,1.54,1.0735547543669144,1.5763255642077745,2.577575546030992,0.05090183539421503,1.4745872551259715e-05,-7.837133271465796e-06,0.1357033333978686,0.49978074349757723,-0.014805689075787182,0.4997799055995548,-0.00029712443252206955,0.49999999999999994,0.4997799939213537,0.014508564667460238,-8.131516293641283e-20,-8.131516293641283e-20,optimal,4.3190011638216674e-06,True,0.02,0,False
